gene_id	fraction_samples
ENSG00000137941.17	1.0
ENSG00000137942.18	1.0
ENSG00000137944.18	1.0
ENSG00000137947.12	1.0
ENSG00000137955.16	1.0
ENSG00000137959.17	1.0
ENSG00000137960.6	1.0
ENSG00000137962.13	1.0
ENSG00000137965.11	1.0
ENSG00000137968.17	0.9875
ENSG00000137970.7	1.0
ENSG00000137992.15	1.0
ENSG00000137996.13	1.0
ENSG00000138002.16	1.0
ENSG00000138018.19	1.0
ENSG00000138028.17	1.0
ENSG00000138029.14	1.0
ENSG00000138030.14	1.0
ENSG00000138031.15	1.0
ENSG00000138032.21	1.0
ENSG00000138035.15	1.0
ENSG00000138036.18	1.0
ENSG00000138050.15	1.0
ENSG00000138061.13	1.0
ENSG00000138069.18	1.0
ENSG00000138071.15	1.0
ENSG00000138073.14	1.0
ENSG00000138074.15	1.0
ENSG00000138078.16	1.0
ENSG00000138080.14	1.0
ENSG00000138081.22	1.0
ENSG00000138085.18	1.0
ENSG00000138092.11	1.0
ENSG00000138095.20	1.0
ENSG00000138101.20	1.0
ENSG00000138107.13	1.0
ENSG00000138111.14	1.0
ENSG00000138115.15	0.95
ENSG00000138119.17	1.0
ENSG00000138131.4	1.0
ENSG00000138134.12	1.0
ENSG00000138135.7	1.0
ENSG00000138138.14	1.0
ENSG00000138160.7	1.0
ENSG00000138162.19	1.0
ENSG00000138166.6	1.0
ENSG00000138172.11	1.0
ENSG00000138175.9	1.0
ENSG00000138180.16	0.9875
ENSG00000138182.15	1.0
ENSG00000138185.20	1.0
ENSG00000138190.17	1.0
ENSG00000138193.17	1.0
ENSG00000138207.15	0.975
ENSG00000138231.14	1.0
ENSG00000138246.17	1.0
ENSG00000138279.16	1.0
ENSG00000138286.15	1.0
ENSG00000138303.19	1.0
ENSG00000138311.18	0.9625
ENSG00000138316.11	0.9625
ENSG00000138326.21	1.0
ENSG00000138336.9	1.0
ENSG00000138346.16	1.0
ENSG00000138356.14	1.0
ENSG00000138363.15	1.0
ENSG00000138375.14	1.0
ENSG00000138376.11	1.0
ENSG00000138378.20	1.0
ENSG00000138380.18	1.0
ENSG00000138381.10	1.0
ENSG00000138382.15	1.0
ENSG00000138385.16	1.0
ENSG00000138386.17	1.0
ENSG00000138395.17	0.9125
ENSG00000138398.17	1.0
ENSG00000138399.18	1.0
ENSG00000138400.13	0.9875
ENSG00000138411.13	1.0
ENSG00000138413.14	1.0
ENSG00000138430.16	1.0
ENSG00000138433.16	1.0
ENSG00000138434.17	1.0
ENSG00000138439.12	1.0
ENSG00000138442.11	1.0
ENSG00000138443.17	1.0
ENSG00000138448.13	1.0
ENSG00000138449.11	1.0
ENSG00000138459.9	1.0
ENSG00000138463.9	1.0
ENSG00000138468.16	1.0
ENSG00000138495.7	1.0
ENSG00000138496.17	1.0
ENSG00000138587.6	1.0
ENSG00000138592.15	1.0
ENSG00000138593.9	1.0
ENSG00000138594.14	1.0
ENSG00000138600.11	1.0
ENSG00000138604.10	1.0
ENSG00000138606.20	1.0
ENSG00000138613.14	1.0
ENSG00000138614.16	1.0
ENSG00000138615.6	0.975
ENSG00000138617.16	1.0
ENSG00000138621.12	1.0
ENSG00000138623.10	1.0
ENSG00000138629.16	1.0
ENSG00000138639.18	1.0
ENSG00000138640.15	1.0
ENSG00000138641.19	1.0
ENSG00000138642.16	1.0
ENSG00000138646.9	1.0
ENSG00000138650.9	1.0
ENSG00000138658.17	1.0
ENSG00000138660.12	1.0
ENSG00000138663.9	1.0
ENSG00000138668.20	1.0
ENSG00000138669.11	0.975
ENSG00000138670.19	1.0
ENSG00000138674.17	1.0
ENSG00000138678.11	0.9875
ENSG00000138685.18	1.0
ENSG00000138686.10	1.0
ENSG00000138688.17	1.0
ENSG00000138696.11	1.0
ENSG00000138698.15	1.0
ENSG00000138709.20	1.0
ENSG00000138722.10	1.0
ENSG00000138735.16	1.0
ENSG00000138738.11	1.0
ENSG00000138741.11	0.975
ENSG00000138744.17	1.0
ENSG00000138750.16	1.0
ENSG00000138755.6	0.9125
ENSG00000138756.19	1.0
ENSG00000138757.15	1.0
ENSG00000138758.12	1.0
ENSG00000138759.20	1.0
ENSG00000138760.11	1.0
ENSG00000138764.15	1.0
ENSG00000138767.14	1.0
ENSG00000138768.15	1.0
ENSG00000138769.11	0.9625
ENSG00000138771.16	1.0
ENSG00000138772.13	1.0
ENSG00000138777.20	1.0
ENSG00000138778.14	1.0
ENSG00000138780.15	1.0
ENSG00000138785.16	1.0
ENSG00000138792.10	1.0
ENSG00000138794.10	1.0
ENSG00000138795.10	1.0
ENSG00000138796.18	1.0
ENSG00000138798.13	0.95
ENSG00000138801.9	1.0
ENSG00000138802.11	1.0
ENSG00000138814.17	1.0
ENSG00000138821.14	1.0
ENSG00000138823.14	0.975
ENSG00000138829.14	1.0
ENSG00000138834.15	1.0
ENSG00000138835.24	1.0
ENSG00000138867.17	1.0
ENSG00000138942.17	1.0
ENSG00000138944.8	1.0
ENSG00000138964.18	1.0
ENSG00000139044.12	1.0
ENSG00000139055.7	0.9125
ENSG00000139083.11	1.0
ENSG00000139112.11	1.0
ENSG00000139116.19	1.0
ENSG00000139117.14	1.0
ENSG00000139131.13	1.0
ENSG00000139132.16	1.0
ENSG00000139133.7	1.0
ENSG00000139146.14	1.0
ENSG00000139154.16	1.0
ENSG00000139155.9	0.9625
ENSG00000139160.13	1.0
ENSG00000139163.16	1.0
ENSG00000139168.9	1.0
ENSG00000139173.10	1.0
ENSG00000139174.12	1.0
ENSG00000139178.12	1.0
ENSG00000139180.11	1.0
ENSG00000139182.15	1.0
ENSG00000139187.10	1.0
ENSG00000139190.17	1.0
ENSG00000139192.12	1.0
ENSG00000139193.4	0.975
ENSG00000139194.8	1.0
ENSG00000139197.11	1.0
ENSG00000139200.14	0.9
ENSG00000139209.16	0.9875
ENSG00000139211.7	1.0
ENSG00000139218.18	1.0
ENSG00000139220.17	0.975
ENSG00000139233.7	1.0
ENSG00000139239.7	1.0
ENSG00000139263.12	1.0
ENSG00000139266.6	1.0
ENSG00000139278.10	1.0
ENSG00000139289.15	1.0
ENSG00000139291.14	1.0
ENSG00000139292.13	0.975
ENSG00000139304.16	0.925
ENSG00000139318.8	1.0
ENSG00000139323.14	1.0
ENSG00000139324.12	1.0
ENSG00000139329.5	1.0
ENSG00000139343.11	1.0
ENSG00000139344.8	1.0
ENSG00000139350.13	1.0
ENSG00000139351.15	1.0
ENSG00000139354.11	1.0
ENSG00000139364.11	1.0
ENSG00000139370.12	1.0
ENSG00000139372.15	1.0
ENSG00000139405.16	1.0
ENSG00000139410.15	1.0
ENSG00000139428.12	1.0
ENSG00000139433.11	1.0
ENSG00000139436.22	1.0
ENSG00000139437.18	1.0
ENSG00000139438.6	1.0
ENSG00000139496.18	1.0
ENSG00000139505.13	1.0
ENSG00000139508.15	1.0
ENSG00000139514.13	1.0
ENSG00000139517.9	1.0
ENSG00000139531.13	1.0
ENSG00000139537.11	1.0
ENSG00000139546.12	1.0
ENSG00000139547.8	0.9125
ENSG00000139549.4	0.9625
ENSG00000139567.14	1.0
ENSG00000139572.4	0.9125
ENSG00000139579.13	1.0
ENSG00000139597.18	1.0
ENSG00000139613.12	1.0
ENSG00000139618.19	1.0
ENSG00000139620.13	1.0
ENSG00000139624.14	1.0
ENSG00000139625.13	1.0
ENSG00000139626.16	0.9625
ENSG00000139629.16	1.0
ENSG00000139631.20	1.0
ENSG00000139636.16	1.0
ENSG00000139641.13	1.0
ENSG00000139644.13	1.0
ENSG00000139645.11	1.0
ENSG00000139651.11	1.0
ENSG00000139668.9	1.0
ENSG00000139679.16	1.0
ENSG00000139684.15	1.0
ENSG00000139687.17	1.0
ENSG00000139697.14	1.0
ENSG00000139714.12	0.975
ENSG00000139718.12	1.0
ENSG00000139719.12	1.0
ENSG00000139722.7	1.0
ENSG00000139725.8	0.9625
ENSG00000139726.11	1.0
ENSG00000139734.19	0.975
ENSG00000139737.23	1.0
ENSG00000139746.16	1.0
ENSG00000139793.21	1.0
ENSG00000139826.6	1.0
ENSG00000139832.5	1.0
ENSG00000139835.14	1.0
ENSG00000139842.15	1.0
ENSG00000139874.6	1.0
ENSG00000139880.21	1.0
ENSG00000139899.11	1.0
ENSG00000139908.15	1.0
ENSG00000139910.20	0.9875
ENSG00000139914.7	0.9875
ENSG00000139921.13	1.0
ENSG00000139926.16	1.0
ENSG00000139946.11	1.0
ENSG00000139970.18	1.0
ENSG00000139971.15	1.0
ENSG00000139973.18	0.9125
ENSG00000139974.17	1.0
ENSG00000139977.14	1.0
ENSG00000139985.8	0.925
ENSG00000139990.18	1.0
ENSG00000139998.16	1.0
ENSG00000140006.12	1.0
ENSG00000140009.19	1.0
ENSG00000140022.14	1.0
ENSG00000140025.16	1.0
ENSG00000140030.6	0.9875
ENSG00000140043.12	1.0
ENSG00000140044.13	1.0
ENSG00000140057.9	1.0
ENSG00000140090.18	1.0
ENSG00000140092.16	1.0
ENSG00000140104.14	1.0
ENSG00000140105.18	1.0
ENSG00000140153.18	1.0
ENSG00000140157.16	1.0
ENSG00000140199.13	1.0
ENSG00000140259.7	1.0
ENSG00000140262.18	1.0
ENSG00000140263.15	1.0
ENSG00000140264.22	1.0
ENSG00000140265.14	1.0
ENSG00000140280.14	1.0
ENSG00000140284.11	0.9875
ENSG00000140285.12	0.9875
ENSG00000140299.14	1.0
ENSG00000140307.11	1.0
ENSG00000140319.11	1.0
ENSG00000140320.12	1.0
ENSG00000140323.6	1.0
ENSG00000140326.13	1.0
ENSG00000140332.18	1.0
ENSG00000140350.15	1.0
ENSG00000140365.16	1.0
ENSG00000140367.12	1.0
ENSG00000140368.14	1.0
ENSG00000140374.17	1.0
ENSG00000140379.9	0.9625
ENSG00000140382.15	1.0
ENSG00000140386.13	1.0
ENSG00000140391.15	1.0
ENSG00000140395.9	1.0
ENSG00000140396.13	1.0
ENSG00000140398.14	1.0
ENSG00000140400.18	1.0
ENSG00000140403.13	1.0
ENSG00000140406.4	1.0
ENSG00000140416.26	1.0
ENSG00000140443.15	1.0
ENSG00000140450.9	1.0
ENSG00000140451.13	0.975
ENSG00000140455.17	1.0
ENSG00000140459.18	0.9875
ENSG00000140463.15	1.0
ENSG00000140464.20	1.0
ENSG00000140465.15	0.9375
ENSG00000140470.15	1.0
ENSG00000140471.17	1.0
ENSG00000140474.14	1.0
ENSG00000140479.18	1.0
ENSG00000140497.16	1.0
ENSG00000140511.12	1.0
ENSG00000140521.18	1.0
ENSG00000140525.20	1.0
ENSG00000140526.18	1.0
ENSG00000140527.15	0.9125
ENSG00000140534.14	0.9875
ENSG00000140538.17	1.0
ENSG00000140545.16	1.0
ENSG00000140548.10	1.0
ENSG00000140553.18	1.0
ENSG00000140563.16	1.0
ENSG00000140564.13	1.0
ENSG00000140575.13	1.0
ENSG00000140577.17	1.0
ENSG00000140598.16	1.0
ENSG00000140612.14	1.0
ENSG00000140632.17	1.0
ENSG00000140650.13	1.0
ENSG00000140678.17	1.0
ENSG00000140682.19	1.0
ENSG00000140688.18	1.0
ENSG00000140691.18	1.0
ENSG00000140694.18	1.0
ENSG00000140718.22	1.0
ENSG00000140740.11	1.0
ENSG00000140743.8	1.0
ENSG00000140749.9	1.0
ENSG00000140750.17	1.0
ENSG00000140795.13	1.0
ENSG00000140807.7	1.0
ENSG00000140829.12	1.0
ENSG00000140830.10	1.0
ENSG00000140832.11	0.975
ENSG00000140836.17	1.0
ENSG00000140848.17	1.0
ENSG00000140853.17	1.0
ENSG00000140854.13	1.0
ENSG00000140859.16	1.0
ENSG00000140876.11	1.0
ENSG00000140905.11	1.0
ENSG00000140931.20	1.0
ENSG00000140932.10	0.9375
ENSG00000140937.14	1.0
ENSG00000140939.15	1.0
ENSG00000140941.14	1.0
ENSG00000140943.18	1.0
ENSG00000140945.17	1.0
ENSG00000140948.13	1.0
ENSG00000140950.16	1.0
ENSG00000140961.14	1.0
ENSG00000140968.12	1.0
ENSG00000140983.15	1.0
ENSG00000140987.22	1.0
ENSG00000140988.16	1.0
ENSG00000140990.15	1.0
ENSG00000140992.20	1.0
ENSG00000140993.11	1.0
ENSG00000140995.17	1.0
ENSG00000141002.20	1.0
ENSG00000141012.13	1.0
ENSG00000141013.17	1.0
ENSG00000141026.6	1.0
ENSG00000141027.23	1.0
ENSG00000141030.13	1.0
ENSG00000141034.10	1.0
ENSG00000141040.15	1.0
ENSG00000141052.18	1.0
ENSG00000141068.17	1.0
ENSG00000141076.18	1.0
ENSG00000141084.12	1.0
ENSG00000141086.18	1.0
ENSG00000141098.13	1.0
ENSG00000141101.13	1.0
ENSG00000141127.15	1.0
ENSG00000141179.14	1.0
ENSG00000141198.16	1.0
ENSG00000141219.16	1.0
ENSG00000141232.5	1.0
ENSG00000141252.21	1.0
ENSG00000141258.13	1.0
ENSG00000141279.18	1.0
ENSG00000141293.17	0.95
ENSG00000141294.10	0.975
ENSG00000141295.14	1.0
ENSG00000141298.19	1.0
ENSG00000141314.13	0.9625
ENSG00000141337.13	1.0
ENSG00000141338.15	1.0
ENSG00000141349.10	1.0
ENSG00000141367.14	1.0
ENSG00000141376.24	1.0
ENSG00000141378.15	1.0
ENSG00000141380.14	1.0
ENSG00000141384.13	1.0
ENSG00000141385.12	1.0
ENSG00000141391.14	1.0
ENSG00000141401.12	1.0
ENSG00000141404.17	1.0
ENSG00000141424.13	1.0
ENSG00000141425.18	1.0
ENSG00000141428.17	1.0
ENSG00000141429.14	1.0
ENSG00000141431.14	1.0
ENSG00000141433.13	0.925
ENSG00000141441.16	1.0
ENSG00000141446.12	1.0
ENSG00000141447.19	1.0
ENSG00000141448.11	0.9125
ENSG00000141449.16	1.0
ENSG00000141452.11	1.0
ENSG00000141456.16	1.0
ENSG00000141458.13	1.0
ENSG00000141469.18	1.0
ENSG00000141480.18	1.0
ENSG00000141497.14	0.9875
ENSG00000141499.18	1.0
ENSG00000141503.17	1.0
ENSG00000141504.12	1.0
ENSG00000141505.12	0.9875
ENSG00000141506.15	1.0
ENSG00000141510.19	1.0
ENSG00000141519.15	1.0
ENSG00000141522.13	1.0
ENSG00000141524.19	1.0
ENSG00000141526.18	1.0
ENSG00000141527.19	0.9875
ENSG00000141540.11	1.0
ENSG00000141542.11	1.0
ENSG00000141543.12	1.0
ENSG00000141551.15	1.0
ENSG00000141552.18	1.0
ENSG00000141556.22	1.0
ENSG00000141560.15	1.0
ENSG00000141562.19	1.0
ENSG00000141564.16	1.0
ENSG00000141568.21	1.0
ENSG00000141569.12	1.0
ENSG00000141570.11	1.0
ENSG00000141574.8	1.0
ENSG00000141576.16	1.0
ENSG00000141577.14	1.0
ENSG00000141579.7	0.9625
ENSG00000141580.16	1.0
ENSG00000141582.15	1.0
ENSG00000141622.14	1.0
ENSG00000141627.14	1.0
ENSG00000141639.12	1.0
ENSG00000141642.9	1.0
ENSG00000141644.19	1.0
ENSG00000141646.17	1.0
ENSG00000141655.18	1.0
ENSG00000141664.10	1.0
ENSG00000141665.13	0.9875
ENSG00000141682.12	1.0
ENSG00000141696.13	1.0
ENSG00000141698.17	1.0
ENSG00000141699.11	1.0
ENSG00000141736.14	1.0
ENSG00000141738.14	0.975
ENSG00000141741.12	1.0
ENSG00000141744.4	0.975
ENSG00000141750.7	0.9
ENSG00000141753.7	1.0
ENSG00000141756.20	1.0
ENSG00000141759.15	1.0
ENSG00000141837.23	1.0
ENSG00000141854.10	1.0
ENSG00000141858.12	1.0
ENSG00000141867.19	1.0
ENSG00000141873.11	1.0
ENSG00000141905.19	1.0
ENSG00000141933.9	1.0
ENSG00000141934.10	1.0
ENSG00000141956.14	1.0
ENSG00000141959.17	1.0
ENSG00000141965.5	1.0
ENSG00000141968.8	1.0
ENSG00000141971.14	1.0
ENSG00000141985.9	1.0
ENSG00000141994.16	1.0
ENSG00000142002.19	1.0
ENSG00000142039.4	1.0
ENSG00000142046.15	1.0
ENSG00000142065.14	1.0
ENSG00000142082.15	1.0
ENSG00000142089.17	1.0
ENSG00000142102.16	1.0
ENSG00000142149.9	0.9875
ENSG00000142156.16	1.0
ENSG00000142166.15	1.0
ENSG00000142168.15	1.0
ENSG00000142173.17	1.0
ENSG00000142185.18	1.0
ENSG00000142186.18	1.0
ENSG00000142188.17	1.0
ENSG00000142192.22	1.0
ENSG00000142197.13	1.0
ENSG00000142207.7	1.0
ENSG00000142208.19	1.0
ENSG00000142227.12	1.0
ENSG00000142230.13	1.0
ENSG00000142235.13	0.975
ENSG00000142252.11	1.0
ENSG00000142279.13	1.0
ENSG00000142303.14	1.0
ENSG00000142327.13	1.0
ENSG00000142330.20	1.0
ENSG00000142347.21	1.0
ENSG00000142396.11	1.0
ENSG00000142405.24	0.9375
ENSG00000142409.6	1.0
ENSG00000142444.7	1.0
ENSG00000142453.13	1.0
ENSG00000142459.9	1.0
ENSG00000142494.13	1.0
ENSG00000142507.10	1.0
ENSG00000142512.15	0.975
ENSG00000142528.16	1.0
ENSG00000142530.11	0.975
ENSG00000142534.7	1.0
ENSG00000142541.18	1.0
ENSG00000142544.7	1.0
ENSG00000142546.14	1.0
ENSG00000142552.8	1.0
ENSG00000142556.19	1.0
ENSG00000142583.18	1.0
ENSG00000142599.20	1.0
ENSG00000142611.17	1.0
ENSG00000142627.13	1.0
ENSG00000142632.17	1.0
ENSG00000142634.13	1.0
ENSG00000142655.13	1.0
ENSG00000142657.21	1.0
ENSG00000142661.19	0.9
ENSG00000142669.15	1.0
ENSG00000142675.18	0.9875
ENSG00000142676.14	1.0
ENSG00000142686.8	1.0
ENSG00000142687.19	1.0
ENSG00000142731.11	1.0
ENSG00000142733.18	1.0
ENSG00000142748.14	0.95
ENSG00000142751.15	1.0
ENSG00000142765.18	0.975
ENSG00000142784.16	1.0
ENSG00000142794.19	1.0
ENSG00000142798.20	1.0
ENSG00000142856.18	1.0
ENSG00000142864.15	1.0
ENSG00000142867.14	1.0
ENSG00000142871.18	1.0
ENSG00000142875.21	1.0
ENSG00000142892.15	1.0
ENSG00000142910.16	1.0
ENSG00000142920.18	1.0
ENSG00000142937.12	1.0
ENSG00000142945.13	1.0
ENSG00000142949.18	1.0
ENSG00000142959.6	0.9625
ENSG00000142961.16	1.0
ENSG00000142973.16	0.95
ENSG00000143013.13	1.0
ENSG00000143028.9	0.9875
ENSG00000143033.18	1.0
ENSG00000143036.17	1.0
ENSG00000143061.18	1.0
ENSG00000143067.5	1.0
ENSG00000143079.15	1.0
ENSG00000143093.15	1.0
ENSG00000143106.13	1.0
ENSG00000143110.12	1.0
ENSG00000143119.15	1.0
ENSG00000143126.8	1.0
ENSG00000143127.13	1.0
ENSG00000143147.15	1.0
ENSG00000143149.13	1.0
ENSG00000143153.14	1.0
ENSG00000143155.13	1.0
ENSG00000143156.14	1.0
ENSG00000143157.12	1.0
ENSG00000143158.11	1.0
ENSG00000143162.9	1.0
ENSG00000143164.16	1.0
ENSG00000143171.13	1.0
ENSG00000143178.13	1.0
ENSG00000143179.16	1.0
ENSG00000143183.18	1.0
ENSG00000143190.23	1.0
ENSG00000143195.13	1.0
ENSG00000143196.5	0.9
ENSG00000143198.13	1.0
ENSG00000143199.18	0.95
ENSG00000143207.21	1.0
ENSG00000143222.12	1.0
ENSG00000143224.18	1.0
ENSG00000143226.16	1.0
ENSG00000143228.13	0.9875
ENSG00000143248.13	1.0
ENSG00000143252.17	1.0
ENSG00000143256.5	1.0
ENSG00000143257.13	0.9875
ENSG00000143258.17	1.0
ENSG00000143294.15	1.0
ENSG00000143303.12	1.0
ENSG00000143314.12	1.0
ENSG00000143315.8	1.0
ENSG00000143318.13	0.9875
ENSG00000143319.18	1.0
ENSG00000143320.9	0.9875
ENSG00000143321.19	1.0
ENSG00000143322.22	1.0
ENSG00000143324.14	1.0
ENSG00000143333.7	1.0
ENSG00000143337.19	1.0
ENSG00000143341.12	1.0
ENSG00000143344.16	1.0
ENSG00000143353.12	1.0
ENSG00000143363.17	1.0
ENSG00000143365.20	1.0
ENSG00000143367.17	1.0
ENSG00000143368.10	1.0
ENSG00000143369.15	1.0
ENSG00000143373.18	1.0
ENSG00000143374.18	1.0
ENSG00000143375.15	1.0
ENSG00000143376.14	1.0
ENSG00000143379.13	1.0
ENSG00000143382.16	1.0
ENSG00000143384.14	1.0
ENSG00000143387.14	1.0
ENSG00000143390.18	1.0
ENSG00000143393.17	1.0
ENSG00000143398.20	1.0
ENSG00000143401.15	1.0
ENSG00000143409.18	1.0
ENSG00000143412.10	1.0
ENSG00000143416.21	1.0
ENSG00000143418.20	1.0
ENSG00000143420.19	1.0
ENSG00000143434.17	1.0
ENSG00000143436.11	1.0
ENSG00000143437.21	1.0
ENSG00000143442.24	1.0
ENSG00000143443.10	1.0
ENSG00000143450.19	1.0
ENSG00000143457.11	1.0
ENSG00000143458.12	1.0
ENSG00000143473.14	0.9125
ENSG00000143476.18	1.0
ENSG00000143479.18	1.0
ENSG00000143486.16	1.0
ENSG00000143493.13	1.0
ENSG00000143494.16	1.0
ENSG00000143498.18	1.0
ENSG00000143499.14	1.0
ENSG00000143502.16	0.9875
ENSG00000143507.18	1.0
ENSG00000143514.18	1.0
ENSG00000143515.20	1.0
ENSG00000143537.14	1.0
ENSG00000143543.15	1.0
ENSG00000143545.10	1.0
ENSG00000143546.10	1.0
ENSG00000143549.22	1.0
ENSG00000143552.10	0.975
ENSG00000143553.11	1.0
ENSG00000143554.14	1.0
ENSG00000143569.20	1.0
ENSG00000143570.19	1.0
ENSG00000143575.16	1.0
ENSG00000143578.16	1.0
ENSG00000143590.14	1.0
ENSG00000143603.19	1.0
ENSG00000143612.21	1.0
ENSG00000143614.11	1.0
ENSG00000143621.17	1.0
ENSG00000143622.12	1.0
ENSG00000143624.14	1.0
ENSG00000143630.10	1.0
ENSG00000143631.11	0.95
ENSG00000143632.15	0.975
ENSG00000143633.13	1.0
ENSG00000143641.10	1.0
ENSG00000143643.13	1.0
ENSG00000143653.10	1.0
ENSG00000143669.16	1.0
ENSG00000143674.11	1.0
ENSG00000143702.17	1.0
ENSG00000143727.16	1.0
ENSG00000143740.15	1.0
ENSG00000143742.14	1.0
ENSG00000143748.18	1.0
ENSG00000143751.10	1.0
ENSG00000143753.14	1.0
ENSG00000143756.12	1.0
ENSG00000143761.17	1.0
ENSG00000143771.12	1.0
ENSG00000143772.11	1.0
ENSG00000143774.18	1.0
ENSG00000143776.20	1.0
ENSG00000143786.8	1.0
ENSG00000143793.13	1.0
ENSG00000143797.12	1.0
ENSG00000143799.14	1.0
ENSG00000143801.18	1.0
ENSG00000143811.20	1.0
ENSG00000143815.15	1.0
ENSG00000143816.8	1.0
ENSG00000143819.13	1.0
ENSG00000143842.15	1.0
ENSG00000143845.15	1.0
ENSG00000143847.16	1.0
ENSG00000143850.17	1.0
ENSG00000143851.17	0.9875
ENSG00000143858.12	0.9875
ENSG00000143862.8	1.0
ENSG00000143867.7	0.9875
ENSG00000143869.7	0.9875
ENSG00000143870.13	1.0
ENSG00000143878.10	1.0
ENSG00000143882.12	1.0
ENSG00000143889.16	1.0
ENSG00000143891.17	1.0
ENSG00000143919.16	1.0
ENSG00000143924.19	1.0
ENSG00000143933.20	1.0
ENSG00000143942.5	1.0
ENSG00000143947.15	1.0
ENSG00000143951.16	1.0
ENSG00000143952.20	1.0
ENSG00000143970.18	1.0
ENSG00000143971.9	1.0
ENSG00000143977.14	1.0
ENSG00000143994.14	0.9875
ENSG00000143995.20	1.0
ENSG00000144021.3	1.0
ENSG00000144026.14	1.0
ENSG00000144028.15	1.0
ENSG00000144029.14	0.9875
ENSG00000144031.12	1.0
ENSG00000144034.16	1.0
ENSG00000144036.16	1.0
ENSG00000144040.13	1.0
ENSG00000144043.13	1.0
ENSG00000144048.12	1.0
ENSG00000144057.16	0.9875
ENSG00000144061.14	1.0
ENSG00000144063.4	0.975
ENSG00000144115.18	1.0
ENSG00000144118.14	1.0
ENSG00000144120.13	1.0
ENSG00000144134.19	1.0
ENSG00000144136.11	1.0
ENSG00000144152.13	0.9875
ENSG00000144161.14	1.0
ENSG00000144182.17	1.0
ENSG00000144199.13	1.0
ENSG00000144214.10	1.0
ENSG00000144218.21	1.0
ENSG00000144224.17	1.0
ENSG00000144228.10	1.0
ENSG00000144229.13	0.9625
ENSG00000144230.17	0.9875
ENSG00000144231.11	1.0
ENSG00000144233.12	1.0
ENSG00000144278.15	1.0
ENSG00000144283.23	1.0
ENSG00000144306.15	1.0
ENSG00000144320.14	1.0
ENSG00000144331.20	1.0
ENSG00000144339.12	0.9
ENSG00000144354.15	1.0
ENSG00000144357.18	1.0
ENSG00000144362.12	1.0
ENSG00000144366.17	1.0
ENSG00000144369.14	1.0
ENSG00000144381.18	1.0
ENSG00000144395.18	0.9625
ENSG00000144401.14	1.0
ENSG00000144426.19	1.0
ENSG00000144445.17	1.0
ENSG00000144451.20	1.0
ENSG00000144455.14	1.0
ENSG00000144468.17	1.0
ENSG00000144476.6	1.0
ENSG00000144485.11	1.0
ENSG00000144488.15	0.9375
ENSG00000144504.16	1.0
ENSG00000144524.18	1.0
ENSG00000144535.20	1.0
ENSG00000144554.13	1.0
ENSG00000144559.11	1.0
ENSG00000144560.16	1.0
ENSG00000144566.11	1.0
ENSG00000144567.11	1.0
ENSG00000144579.9	1.0
ENSG00000144580.15	1.0
ENSG00000144589.22	1.0
ENSG00000144591.20	1.0
ENSG00000144596.13	1.0
ENSG00000144597.14	1.0
ENSG00000144619.15	1.0
ENSG00000144635.9	1.0
ENSG00000144642.22	1.0
ENSG00000144645.16	1.0
ENSG00000144647.7	1.0
ENSG00000144648.16	0.9875
ENSG00000144649.10	1.0
ENSG00000144655.15	1.0
ENSG00000144659.13	1.0
ENSG00000144668.12	1.0
ENSG00000144674.19	1.0
ENSG00000144677.15	1.0
ENSG00000144681.11	1.0
ENSG00000144711.17	1.0
ENSG00000144712.13	1.0
ENSG00000144713.13	1.0
ENSG00000144724.20	1.0
ENSG00000144730.19	1.0
ENSG00000144736.14	1.0
ENSG00000144741.19	1.0
ENSG00000144744.18	1.0
ENSG00000144746.7	1.0
ENSG00000144747.17	1.0
ENSG00000144749.14	1.0
ENSG00000144791.10	1.0
ENSG00000144792.9	1.0
ENSG00000144802.11	1.0
ENSG00000144810.16	1.0
ENSG00000144815.18	1.0
ENSG00000144821.11	0.925
ENSG00000144824.21	1.0
ENSG00000144827.9	1.0
ENSG00000144837.9	0.9875
ENSG00000144840.10	1.0
ENSG00000144843.12	1.0
ENSG00000144847.13	0.975
ENSG00000144848.11	1.0
ENSG00000144857.15	1.0
ENSG00000144867.13	1.0
ENSG00000144868.14	1.0
ENSG00000144891.19	1.0
ENSG00000144893.13	1.0
ENSG00000144895.12	1.0
ENSG00000144908.14	1.0
ENSG00000144909.8	1.0
ENSG00000144935.17	1.0
ENSG00000144959.11	1.0
ENSG00000145012.15	1.0
ENSG00000145014.18	1.0
ENSG00000145016.17	1.0
ENSG00000145020.16	0.975
ENSG00000145022.5	1.0
ENSG00000145029.15	1.0
ENSG00000145041.17	1.0
ENSG00000145050.19	1.0
ENSG00000145088.9	1.0
ENSG00000145113.22	0.9
ENSG00000145147.20	1.0
ENSG00000145191.15	1.0
ENSG00000145198.15	0.9375
ENSG00000145214.14	1.0
ENSG00000145216.17	1.0
ENSG00000145217.14	1.0
ENSG00000145220.14	1.0
ENSG00000145241.11	1.0
ENSG00000145242.14	0.9375
ENSG00000145244.12	0.9875
ENSG00000145246.14	1.0
ENSG00000145247.12	1.0
ENSG00000145283.8	0.975
ENSG00000145284.12	1.0
ENSG00000145287.12	1.0
ENSG00000145293.17	1.0
ENSG00000145331.14	1.0
ENSG00000145332.14	1.0
ENSG00000145335.17	1.0
ENSG00000145348.17	1.0
ENSG00000145349.20	1.0
ENSG00000145354.12	1.0
ENSG00000145358.6	1.0
